wpm_under_1|f,n.adjective.senses|f,n.auxiliary verb.senses|f,coltNOrth|f,nPhon|f,coltNPhon|f,isIllegal|f,nMeaningWordsmyth|s,n.imperative verb.senses|f,n.suffix.senses|f,word,delete|f,n.definite article.senses|f,derived_period|f,word|f,legalUni|f,n.conjunction.senses|f,pld20|f,NphonOnsetNeighbour|f,n.prefix.senses|f,PhonOffsetNeighbours|f,isHomophone|f,old20|f,n.adverb.senses|f,n.plural pronoun.senses|f,nSyll|f,n.intransitive verb.senses|f,phonology|s|f,n.plural noun.senses|f,legalBigram|f,derived_capitalization|f,SUBTLwf|f,n.indefinite article.senses|f,wpm_over_100|f,posBigram|f,in_edom|f,n.abbreviation.senses|f,n.transitive verb.senses|f,n.senses|f,n.foreign phrase.senses|f,isDuplicate|f,n.interjection.senses|f,posUni|f,lowerMostFreq|f,PhonOneCharPerPhonemeNoStress|f,type|f,n.phrase.senses|f,n.meanings|f,derived_verbal|f,derived_unknown|f,nSenseWordsmyth|s,cat|s,n.contraction.senses|f,phonOnsetNeighbours|f,n.preposition.senses|f,n.noun.senses|f,isHomograph|f,phonNeighbours|f,orthNeighbours|f,NphonOffsetNeighbours|f,n.pronoun.senses|f,n.verb.senses|f,nLet|f
0,1,0,8,4,10,0,2,0,0,hind,1,0,0,hind,1,0,1.2,7,0,,0,1.45,0,0,1,0,hh|ay1|n|d,0,1,0,2.450980392,0,0,85,1,0,0,3,0,0,0,662,1,à5nd,homonymhybrid,0,2,0,0,3,H,0,|b5nd|f5nd|k5nd|l5nd|m5nd|s5nd|w5nd,0,2,0,|b5nd|f5nd|k5nd|l5nd|m5nd|s5nd|w5nd|à1nd|à4nd|à59d,|bind|wind|mind|kind|find|hand|hing|hint,0,0,0,4
0,0,0,12,4,11,0,1,0,0,park,1,0,0,park,1,0,1.1,9,0,|p0rt,0,1.2,0,0,1,2,p|aa1|r|k,0,1,0,72.11764706,0,0,108,0,0,1,7,0,0,0,799,1,p0rk,polyseme,0,1,0,0,7,P,0,|b0rk|d0rk|à0rk|l0rk|m0rk|m0rk|n0rk|s0rk|É0rk,0,4,0,|b0rk|d0rk|à0rk|l0rk|m0rk|m0rk|n0rk|s0rk|É0rk|p3rk|p0rt,|lark|hark|bark|sark|mark|dark|perk|pork|pack|pard|para|part,1,0,0,4
0,0,0,0,7,0,0,1,0,0,detector,1,0,0,detector,1,0,2.35,0,0,,0,2.45,0,0,3,0,d|ih0|-|t|eh1|k|-|t|er0,0,1,0,3.254901961,0,0,197,0,0,0,2,0,0,0,1486,1,dét8kt9,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,8
0,2,0,0,6,1,0,1,0,0,ironic,1,0,0,ironic,1,0,2.65,1,0,,0,2.1,0,0,3,0,ay0|-|r|aa1|-|n|ih0|k,0,1,0,6.117647059,0,0,106,0,0,0,2,0,0,0,953,1,5r0nék,polyseme,0,1,0,0,2,P,0,|kr0nék,0,0,0,|kr0nék,0,0,0,0,6
0,0,0,0,6,0,0,1,0,0,armpit,1,0,0,armpit,1,0,3.6,0,0,,0,2.85,0,0,2,0,aa1|r|m|-|p|ih2|t,0,1,0,1.254901961,0,0,71,0,0,0,1,0,0,0,1053,1,0rmpét,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,6
0,0,0,10,3,15,0,1,0,0,goon,1,0,0,goon,1,0,1.2,9,0,|gÎf|gÎs,0,1.55,0,0,1,0,g|uw1|n,0,1,0,2.274509804,0,0,81,0,0,0,1,0,0,0,670,1,gÎn,monoseme,0,1,0,0,1,M,0,|bÎn|kÎn|dÎn|êÎn|lÎn|mÎn|nÎn|sÎn|tÎn,0,1,0,|bÎn|kÎn|dÎn|êÎn|lÎn|mÎn|nÎn|sÎn|tÎn|gÛn|g3n|g4n|g2n|gÎf|gÎs,|coon|loon|boon|noon|moon|soon|gown|gook|goof|good,2,0,0,4
0,0,0,0,6,0,0,1,0,0,libido,1,0,0,libido,1,0,2.85,0,0,,0,2.9,0,0,3,0,l|ah0|-|b|iy1|-|d|ow0,0,1,0,1.117647059,0,0,61,0,0,0,1,0,0,0,996,1,l2bèdô,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,6
0,0,0,0,7,1,0,1,0,0,distance,1,0,0,distance,1,0,2.55,0,0,|dést2nt,0,2.6,0,0,2,0,d|ih1|-|s|t|ah0|n|s,0,1,0,25.60784314,0,0,257,0,0,2,7,0,0,0,1503,1,dést2ns,polyseme,0,1,0,0,7,P,0,,0,5,0,|dést2nt,0,1,0,0,8
0,1,0,3,3,5,0,1,0,0,eager,1,0,0,eager,1,0,1.75,1,0,|ègô,0,1.85,0,0,2,0,iy1|-|g|er0,0,1,0,6.862745098,0,0,147,0,0,0,1,0,0,0,1174,1,èg9,monoseme,0,1,0,0,1,M,0,|ôg9,0,0,0,|ôg9|èt9|è79|èÈ9|ègô,|pager|wager|eater,1,0,0,5
0,0,0,1,4,5,0,1,0,0,drum,1,0,0,drum,1,0,1.5,2,0,|dr2g,0,1.8,0,0,1,3,d|r|ah1|m,0,1,0,8.470588235,0,0,18,0,0,3,10,0,0,0,327,1,dr2m,polyseme,0,1,0,0,10,P,0,|kr2m|fr2m,0,4,0,|kr2m|fr2m|d92m|drèm|dr2g,|drug,1,0,0,4
0,0,0,0,6,0,0,1,0,0,crossbow,1,0,0,crossbow,1,0,2.85,0,0,,0,3.4,0,0,2,0,k|r|ao1|s|-|b|ow2,0,1,0,1.098039216,0,0,124,0,0,0,1,0,0,0,1080,1,kr3sbô,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,8
0,0,0,0,8,0,0,1,0,0,accident,1,0,0,accident,1,0,3.5,0,0,,0,2.7,0,0,3,0,ae1|k|-|s|ah0|-|d|ah0|n|t,0,1,0,81.29411765,0,0,141,0,0,0,3,0,0,0,1448,1,1ks2d2nt,polyseme,0,1,0,0,3,P,0,,0,3,0,,0,0,0,0,8
0,0,0,10,3,24,0,1,0,0,moon,1,0,0,moon,1,0,1,9,0,|mÎd|mÎs|mÎt|mÎs|mÎv,0,1.25,0,0,1,2,m|uw1|n,0,1,0,49.96078431,0,0,85,0,0,0,6,0,0,0,701,1,mÎn,polyseme,0,1,0,0,6,P,0,|bÎn|kÎn|dÎn|gÎn|êÎn|lÎn|nÎn|sÎn|tÎn,0,4,0,|bÎn|kÎn|dÎn|gÎn|êÎn|lÎn|nÎn|sÎn|tÎn|mÛn|mÛn|m1n|mèn|mèn|m8n|mén|m5n|môn|môn|mÎd|mÎs|mÎt|mÎs|mÎv,|coon|loon|boon|goon|noon|soon|moan|moot|moor|mood,5,0,0,4
0,0,0,2,5,1,0,1,0,0,pansy,1,0,0,pansy,1,0,1.9,0,0,,0,1.85,0,0,2,0,p|ae1|n|-|z|iy0,0,1,0,1.941176471,0,0,112,0,0,0,2,0,0,0,1272,1,p1nzè,polyseme,0,1,0,0,2,P,0,,0,2,0,|p1ntè,|patsy|panty,0,0,0,5
0,0,0,0,5,1,0,1,0,0,slaughter,1,0,0,slaughter,1,0,1.9,0,0,,0,3.15,0,0,2,0,s|l|ao1|-|t|er0,0,1,0,5.450980392,0,0,205,0,0,2,4,0,0,0,1183,1,sl3t9,polyseme,0,1,0,0,4,P,0,,0,2,0,|slÛt9,0,0,0,0,9
0,5,0,0,7,0,0,1,0,0,restless,1,0,0,restless,1,0,2.6,0,0,,0,2.65,0,0,2,0,r|eh1|s|t|-|l|ah0|s,0,1,0,4.843137255,0,0,351,0,0,0,5,0,0,0,1913,1,r8stl2s,polyseme,0,1,0,0,5,P,0,,0,0,0,,0,0,0,0,8
0,0,0,0,7,0,0,1,0,0,reality,1,0,0,reality,1,0,2.8,0,0,,0,2.4,0,0,4,0,r|iy0|-|ae1|-|l|ah0|-|t|iy0,0,1,0,30.25490196,0,0,328,0,0,0,4,0,0,0,2200,1,rè1l2tè,polyseme,0,1,0,0,4,P,0,,0,4,0,,0,0,0,0,7
0,3,0,0,5,0,0,1,0,0,equal,1,0,0,equal,1,0,2.25,0,0,,0,1.95,0,0,2,0,iy1|-|k|w|ah0|l,0,1,0,13.37254902,0,0,42,0,0,2,6,0,0,0,448,1,èkw2l,polyseme,0,1,0,0,6,P,0,,0,1,0,,0,0,0,0,5
0,0,0,2,3,9,0,1,0,0,buoy,1,0,0,buoy,1,0,1,1,0,|bÎb|bÎm|bÎn|bÎt|bÎÈ|bÎz,0,1.75,0,0,2,0,b|uw1|-|iy0,0,1,0,1.176470588,0,0,29,0,0,3,5,0,0,0,549,1,bÎè,polyseme,0,1,0,0,5,P,0,|lÎè,0,2,0,|lÎè|bôè|brè|bÎb|bÎm|bÎn|bÎt|bÎÈ|bÎz,|bury|busy,6,0,0,4
0,0,0,2,5,2,0,1,0,0,regain,1,0,0,regain,1,0,1.8,0,0,,0,1.85,0,0,2,0,r|ih0|-|g|ey1|n,0,1,0,2.62745098,0,0,153,0,0,2,2,0,0,0,1351,1,régÛn,polyseme,0,1,0,0,2,P,0,,0,0,0,|rémÛn|rétÛn,|retain|remain,0,0,0,6
0,0,0,0,8,0,0,1,0,0,dominion,1,0,0,dominion,1,0,3.3,0,0,,0,2.7,0,0,3,0,d|ah0|-|m|ih1|-|n|y|ah0|n,0,1,0,1.137254902,0,0,265,0,0,0,3,0,0,0,1845,1,d2mény2n,polyseme,0,1,0,0,3,P,0,,0,3,0,,0,0,0,0,8
0,0,0,0,5,2,0,1,0,0,pudding,1,0,0,pudding,1,0,1.55,0,0,,0,1.85,0,0,2,0,p|uh1|-|d|ih0|ng,0,1,0,6.156862745,0,0,804,0,0,0,5,0,0,0,2200,1,pÊdéî,polyseme,0,1,0,0,5,P,0,,0,5,0,|pÊléî|pÊÉéî,0,0,0,0,7
0,0,0,18,3,34,0,1,0,0,wing,1,0,0,wing,1,0,1,17,0,|wé6|wéf|wém|wép|wét|wéz|wék|wég|wél|wén|wéÉ|wét|wé6|wé7|wén,0,1.2,0,0,1,1,w|ih1|ng,0,1,0,20.23529412,0,0,116,0,0,4,14,0,0,0,589,1,wéî,polyseme,0,1,0,0,14,P,0,|béî|6éî|déî|àéî|êéî|kéî|léî|méî|ôéî|péî|réî|séî|séî|Èéî|téî|réî|zéî,0,9,0,|béî|6éî|déî|àéî|êéî|kéî|léî|méî|ôéî|péî|réî|séî|séî|Èéî|téî|réî|zéî|w1î|w3î|wé6|wéf|wém|wép|wét|wéz|wék|wég|wél|wén|wéÉ|wét|wé6|wé7|wén,|zing|ting|hing|jing|ping|bing|ding|ming|ling|ring|sing|king|wang|wong|wink|wins|wind|wine,15,0,0,4
0,3,0,0,5,1,0,1,0,0,greedy,1,0,0,greedy,1,0,1.8,0,0,,0,1.9,0,0,2,0,g|r|iy1|-|d|iy0,0,1,0,6.62745098,0,0,135,0,0,0,3,0,0,0,1236,1,grèdè,polyseme,0,1,0,0,3,P,0,,0,0,0,|grèsè,0,0,0,0,6
0,0,0,8,3,11,0,1,0,0,hoof,1,0,0,hoof,1,0,1.45,4,0,|àÎ6|àÎp|àÎt|àÎm|àÎz,0,1.55,0,0,1,2,hh|uw1|f,0,1,0,1.725490196,0,0,85,0,0,0,5,0,0,0,621,1,àÎf,polyseme,0,1,0,0,5,P,0,|gÎf|pÎf|rÎf|wÎf,0,3,0,|gÎf|pÎf|rÎf|wÎf|à1f|à2f|àÎ6|àÎp|àÎt|àÎm|àÎz,|poof|goof|woof|roof|hoot|hoop|hood|hook,5,0,0,4
0,1,0,0,5,1,0,1,0,0,poorly,1,0,0,poorly,1,0,1.8,1,0,,0,2.2,1,0,2,0,p|uh1|r|-|l|iy0,0,1,0,2.607843137,0,0,179,0,0,0,2,0,0,0,1574,1,pÊrlè,polyseme,0,1,0,0,2,P,0,|ÉÊrlè,0,0,0,|ÉÊrlè,0,0,0,0,6
0,0,0,18,4,12,0,1,0,0,mink,1,0,0,mink,1,0,1.2,10,0,,0,1.15,0,0,1,0,m|ih1|ng|k,0,1,0,3.705882353,0,0,97,0,0,0,3,0,0,0,669,1,méîk,polyseme,0,1,0,0,3,P,0,|6éîk|déîk|féîk|léîk|péîk|réîk|séîk|séîk|Èéîk|wéîk,0,3,0,|6éîk|déîk|féîk|léîk|péîk|réîk|séîk|séîk|Èéîk|wéîk|m2îk|mélk,|oink|tink|rink|wink|fink|dink|link|sink|pink|monk|mick|milk|mina|mini|mint|ming|mine|mind,0,0,0,4
0,0,0,0,6,0,0,1,0,0,cesspool,1,0,0,cesspool,1,0,3.8,0,0,,0,3.75,0,0,2,0,s|eh1|s|-|p|uw2|l,0,1,0,1.235294118,0,0,92,0,0,0,1,0,0,0,1392,1,s8spÎl,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,8
0,0,0,1,5,2,0,1,0,0,plumber,1,0,0,plumber,1,0,1.95,0,0,|pl2mp|pl2mz,0,2,0,0,2,0,p|l|ah1|-|m|er0,0,1,0,4.490196078,0,0,257,0,0,0,2,0,0,0,1667,1,pl2m9,polyseme,0,1,0,0,2,P,0,,0,2,0,|pl2mp|pl2mz,|slumber,2,0,0,7
0,0,0,2,5,2,0,2,0,0,toaster,1,0,0,toaster,1,0,1.75,2,0,,0,1.85,0,0,2,0,t|ow1|-|s|t|er0,0,1,0,3.882352941,0,0,427,1,0,0,2,0,0,0,2300,1,tôst9,homonymhybrid,0,2,0,0,2,H,0,|kôst9|pôst9,0,2,0,|kôst9|pôst9,|coaster|toasted,0,0,0,7
0,0,0,0,6,0,0,1,0,0,autopsy,1,0,0,autopsy,1,0,2.7,0,0,,0,3.1,0,0,3,0,ao1|-|t|aa2|p|-|s|iy0,0,1,0,9.588235294,0,0,47,0,0,0,2,0,0,0,1094,1,3t0psè,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,7
0,1,0,0,5,2,0,1,0,0,heinous,1,0,0,heinous,1,0,1.95,1,0,,0,2.75,0,0,2,0,hh|ey1|-|n|ah0|s,0,1,0,1.607843137,0,0,140,0,0,0,1,0,0,0,1902,1,àÛn2s,monoseme,0,1,0,0,1,M,0,|êÛn2s,0,0,0,|êÛn2s|à5n2s,0,0,0,0,7
0,0,0,0,8,0,0,1,0,0,disposal,1,0,0,disposal,1,0,2.85,0,0,,0,2.95,0,0,3,0,d|ih0|-|s|p|ow1|-|z|ah0|l,0,1,0,4.901960784,0,0,208,0,0,0,4,0,0,0,1118,1,déspôz2l,polyseme,0,1,0,0,4,P,0,,0,4,0,,0,0,0,0,8
0,0,0,1,4,2,0,1,0,0,pounce,1,0,0,pounce,1,0,1.85,1,0,|p4nd,0,1.9,0,0,1,2,p|aw1|n|s,0,1,0,1.098039216,0,0,170,0,0,0,4,0,0,0,1530,1,p4ns,polyseme,0,1,0,0,4,P,0,|b4ns,0,2,0,|b4ns|p4nd,|bounce,1,0,0,6
0,2,0,0,7,1,0,1,0,0,pleasant,1,0,0,pleasant,1,0,2.35,0,0,,0,2.45,0,0,2,0,p|l|eh1|-|z|ah0|n|t,0,1,0,21.01960784,0,0,179,0,0,0,2,0,0,0,1642,1,pl8z2nt,polyseme,0,1,0,0,2,P,0,,0,0,0,|pr8z2nt,0,0,0,0,8
0,2,0,0,5,0,0,1,0,0,airtight,1,0,0,airtight,1,0,2.85,0,0,,0,2.95,0,0,2,0,eh1|r|-|t|ay2|t,0,1,0,1.117647059,0,0,131,0,0,0,2,0,0,0,1250,1,8rt5t,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,8
0,0,0,0,6,0,0,1,0,0,janitor,1,0,0,janitor,1,0,2.65,0,0,,0,2.8,0,0,3,0,jh|ae1|-|n|ah0|-|t|er0,0,1,0,5.725490196,0,0,144,0,0,0,1,0,0,0,1515,1,ê1n2t9,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,7
0,2,0,0,6,0,0,1,0,0,selfish,1,0,0,selfish,1,0,2.55,0,0,,0,2.75,0,0,2,0,s|eh1|l|-|f|ih0|sh,0,1,0,15.90196078,0,0,148,0,0,0,2,0,0,0,1864,1,s8lféÉ,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,7
0,0,0,0,7,0,0,1,0,0,nicotine,1,0,0,nicotine,1,0,3.65,0,0,,0,3.3,0,0,3,0,n|ih1|-|k|ah0|-|t|iy2|n,0,1,0,1.705882353,0,0,564,0,0,0,1,0,0,0,2122,1,nék2tèn,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,8
0,0,0,2,5,2,0,1,0,0,cancer,1,0,0,cancer,1,0,1.7,1,0,,0,1.7,0,0,2,0,k|ae1|n|-|s|er0,0,1,0,22.33333333,0,0,484,0,0,0,5,0,0,0,2471,1,k1ns9,polyseme,0,1,0,0,5,P,0,|d1ns9,0,5,0,|d1ns9|k1nd9,|dancer|cancel,0,0,0,6
0,5,0,0,8,0,0,1,0,0,critical,1,0,0,critical,1,0,2.4,0,0,,0,2.65,0,0,3,0,k|r|ih1|-|t|ih0|-|k|ah0|l,0,1,0,12.25490196,0,0,231,0,0,0,5,0,0,0,1437,1,kréték2l,polyseme,0,1,0,0,5,P,0,,0,0,0,,0,0,0,0,8
0,0,0,2,4,9,0,1,0,0,cloak,1,0,0,cloak,1,0,1.35,1,0,|klôè|klôn|klôs,0,1.9,0,0,1,0,k|l|ow1|k,0,1,0,3,0,0,86,0,0,1,3,0,0,0,897,1,klôk,polyseme,0,1,0,0,3,P,0,|blôk,0,2,0,|blôk|krôk|kl9k|klék|kl0k|kl2k|klôè|klôn|klôs,|croak|clock,3,0,0,5
0,1,0,1,3,4,0,1,0,0,honor,1,0,0,honor,1,0,1.65,2,0,|0n2,0,1.9,0,0,2,0,aa1|-|n|er0,0,1,0,96.31372549,0,0,113,0,0,3,12,0,0,0,1018,1,0n9,polyseme,0,1,0,0,12,P,0,|én9|ôn9,0,8,0,|én9|ôn9|0t9|0n2,|donor,1,0,0,5
0,0,0,0,8,0,0,1,0,0,continue,1,0,0,continue,1,0,2.65,0,0,,0,2.6,0,0,3,4,k|ah0|n|-|t|ih1|-|n|y|uw0,0,1,0,49.54901961,0,0,284,0,0,3,7,0,0,0,1759,1,k2ntényÎ,polyseme,0,1,0,0,7,P,0,,0,0,0,,0,0,0,0,8
0,2,0,0,8,0,0,1,0,0,tactical,1,0,0,tactical,1,0,2.6,0,0,,0,2.65,0,0,3,0,t|ae1|k|-|t|ih0|-|k|ah0|l,0,1,0,5.509803922,0,0,170,0,0,0,2,0,0,0,1310,1,t1kték2l,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,8
0,0,0,3,4,8,0,1,0,0,fright,1,0,0,fright,1,0,1.4,1,0,|fr59|fr5d|fr5z,0,1.7,0,0,1,0,f|r|ay1|t,0,1,0,2.764705882,0,0,131,0,0,0,2,0,0,0,1046,1,fr5t,polyseme,0,1,0,0,2,P,0,|br5t,0,2,0,|br5t|fl5t|frÛt|fr8t|frÎt|fr59|fr5d|fr5z,|wright|bright|flight,3,0,0,6
0,0,0,0,8,0,0,1,0,0,placement,1,0,0,placement,1,0,2.65,0,0,,0,2.9,0,0,2,0,p|l|ey1|s|-|m|ah0|n|t,0,1,0,1.921568627,0,0,200,0,0,0,2,0,0,0,1368,1,plÛsm2nt,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,9
0,1,0,1,5,1,0,1,0,0,panic,1,0,0,panic,1,0,1.8,1,0,,0,1.9,0,0,2,1,p|ae1|-|n|ih0|k,0,1,0,21.84313725,0,0,122,0,0,1,6,0,0,0,983,1,p1nék,polyseme,0,1,0,0,6,P,0,|m1nék,0,3,0,|m1nék,|manic,0,0,0,5
0,0,0,0,7,0,0,1,0,0,rotation,1,0,0,rotation,1,0,2.35,0,0,,0,2.1,0,0,3,0,r|ow0|-|t|ey1|-|sh|ah0|n,0,1,0,2.921568627,0,0,325,0,0,0,4,0,0,0,1909,1,rôtÛÉ2n,polyseme,0,1,0,0,4,P,0,,0,4,0,,0,0,0,0,8
0,0,0,2,4,2,0,1,0,0,joker,1,0,0,joker,1,0,1.95,1,0,|êôks,0,1.75,0,0,2,0,jh|ow1|-|k|er0,0,1,0,4.568627451,0,0,159,0,0,0,4,0,0,0,1103,1,êôk9,polyseme,0,1,0,0,4,P,0,|pôk9,0,4,0,|pôk9|êôks,|poker|jokes,1,0,0,5
0,0,0,18,3,24,0,1,0,0,bug,1,0,0,bug,1,0,1,9,0,|b2b|b2k|b2d|b2ê|b2f|b2m|b2n|b2s|b2t|b2t|b2z,0,1.05,0,0,1,0,b|ah1|g,0,1,0,20.94117647,0,0,17,0,0,3,8,0,0,0,155,1,b2g,polyseme,0,1,0,0,8,P,0,|62g|d2g|à2g|ê2g|l2g|m2g|r2g|È2g|t2g,0,5,0,|62g|d2g|à2g|ê2g|l2g|m2g|r2g|È2g|t2g|b1g|b8g|b9g|bég|b2b|b2k|b2d|b2ê|b2f|b2m|b2n|b2s|b2t|b2t|b2z,|pug|lug|jug|tug|mug|dug|rug|hug|beg|bag|big|bub|bun|bum|bud|bus|buy|but,11,0,0,3
0,0,0,2,6,1,0,1,0,0,plaster,1,0,0,plaster,1,0,1.85,1,0,,0,1.85,0,0,2,0,p|l|ae1|-|s|t|er0,0,1,0,2.62745098,0,0,459,0,0,2,4,0,0,0,2142,1,pl1st9,polyseme,0,1,0,0,4,P,0,|bl1st9,0,2,0,|bl1st9,|blaster|platter,0,0,0,7
0,0,0,2,3,11,0,1,0,0,poise,1,0,0,poise,1,0,1.5,4,0,,0,1.75,0,0,1,2,p|oy1|z,0,1,0,1.098039216,0,0,112,0,0,1,6,0,0,0,1347,1,pûz,polyseme,0,1,0,0,6,P,0,|bûz|êûz|nûz|tûz,0,3,0,|bûz|êûz|nûz|tûz|p0z|p3z|p3z|pÛz|pèz|p5z|pôz,|noise|posse,0,0,0,5
0,0,0,0,8,0,0,1,0,0,territory,1,0,0,territory,1,0,3.25,0,0,,0,3.4,0,0,4,0,t|eh1|-|r|ih0|-|t|ao2|-|r|iy0,0,1,0,14.66666667,0,0,210,0,0,0,5,0,0,0,1504,1,t8rét3rè,polyseme,0,1,0,0,5,P,0,,0,5,0,,0,0,0,0,9
0,0,0,1,8,2,0,1,0,0,infection,1,0,0,infection,1,0,1.9,0,0,|énf8kÉ2s,0,1.85,0,0,3,0,ih0|n|-|f|eh1|k|-|sh|ah0|n,0,1,0,8.745098039,0,0,408,0,0,0,4,0,0,0,1555,1,énf8kÉ2n,polyseme,0,1,0,0,4,P,0,,0,4,0,|énê8kÉ2n|énf8kÉ2s,|injection,1,0,0,9
0,2,0,0,8,1,0,1,0,0,selective,1,0,0,selective,1,0,2.35,1,0,,0,2.5,0,0,3,0,s|ah0|-|l|eh1|k|-|t|ih0|v,0,1,0,1.176470588,0,0,307,0,0,0,2,0,0,0,1969,1,s2l8ktév,polyseme,0,1,0,0,2,P,0,|k2l8ktév,0,0,0,|k2l8ktév,0,0,0,0,9
0,0,0,2,4,7,0,1,0,0,heater,1,0,0,heater,1,0,1.1,4,0,,0,1.6,0,0,2,0,hh|iy1|-|t|er0,0,1,0,2.725490196,0,0,538,0,0,0,2,0,0,0,2460,1,àèt9,polyseme,0,1,0,0,2,P,0,|6èt9|lèt9|mèt9|pèt9,0,2,0,|6èt9|lèt9|mèt9|pèt9|àét9|à0t9|àèl9,|healer|heated,0,0,0,6
0,0,0,1,4,8,0,1,0,0,tailor,1,0,0,tailor,1,0,1.5,2,0,|tÛld|tÛlz|tÛlz,0,2.1,0,0,2,1,t|ey1|-|l|er0,0,1,0,4.176470588,0,0,138,0,0,2,4,0,0,0,1653,1,tÛl9,polyseme,0,1,0,0,4,P,0,|êÛl9|sÛl9,0,1,0,|êÛl9|sÛl9|t3l9|t8l9|t5l9|tÛld|tÛlz|tÛlz,|sailor,3,0,0,6
0,0,0,0,8,0,0,1,0,0,confront,1,0,0,confront,1,0,2.95,0,0,,0,2.85,0,0,2,0,k|ah0|n|-|f|r|ah1|n|t,0,1,0,4.274509804,0,0,254,0,0,3,3,0,0,0,1760,1,k2nfr2nt,polyseme,0,1,0,0,3,P,0,,0,0,0,,0,0,0,0,8
0,0,0,3,5,5,0,1,0,0,folder,1,0,0,folder,1,0,1.55,4,0,|fôldz,0,1.55,0,0,2,0,f|ow1|l|-|d|er0,0,1,0,1.62745098,0,0,450,0,0,0,3,0,0,0,2263,1,fôld9,polyseme,0,1,0,0,3,P,0,|bôld9|kôld9|àôld9|Éôld9,0,3,0,|bôld9|kôld9|àôld9|Éôld9|fôldz,|holder|colder|folded,1,0,0,6
0,0,0,0,7,0,0,1,0,0,allegiance,1,0,0,allegiance,1,0,2.95,0,0,,0,3.45,0,0,3,0,ah0|-|l|iy1|-|jh|ah0|n|s,0,1,0,3.117647059,0,0,95,0,0,0,1,0,0,0,815,1,2lèê2ns,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,10
0,2,0,0,6,0,0,1,0,0,various,1,0,0,various,1,0,1.95,0,0,,0,2.6,0,0,3,0,v|eh1|-|r|iy0|-|ah0|s,0,1,0,8.941176471,0,0,229,0,0,0,2,0,0,0,1990,1,v8rè2s,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,7
0,0,0,1,4,1,0,1,0,0,assure,1,0,0,assure,1,0,1.7,0,0,,0,1.85,0,0,2,0,ah0|-|sh|uh1|r,0,1,0,20.01960784,0,0,96,0,0,3,3,0,0,0,1106,1,2ÉÊr,polyseme,0,1,0,0,3,P,0,,0,0,0,|2É3r,|assume,0,0,0,6
0,0,0,0,6,0,0,1,0,0,massacre,1,0,0,massacre,1,0,2.65,0,0,,0,3.05,0,0,3,0,m|ae1|-|s|ah0|-|k|er0,0,1,0,3.960784314,0,0,143,0,0,2,4,0,0,0,1458,1,m1s2k9,polyseme,0,1,0,0,4,P,0,,0,2,0,,0,0,0,0,8
0,7,0,3,4,13,0,1,0,0,green,1,0,0,green,1,0,1.3,1,0,|grès|grès|grèd|grèk|grèt|grèf|grèv,0,1.75,0,0,1,0,g|r|iy1|n,0,1,0,72.47058824,0,0,135,0,0,1,14,0,0,0,1142,1,grèn,polyseme,0,1,0,0,14,P,0,|5rèn,0,6,0,|5rèn|grÛn|gr1n|grén|grûn|grôn|grès|grès|grèd|grèk|grèt|grèf|grèv,|greed|greet|greek,7,0,0,5
0,3,0,1,5,3,0,1,0,0,sweaty,1,0,0,sweaty,1,0,1.9,0,0,|sw8t9|sw8ts,0,1.95,0,0,2,0,s|w|eh1|-|t|iy0,0,1,0,4.431372549,0,0,125,0,0,0,3,0,0,0,1322,1,sw8tè,polyseme,0,1,0,0,3,P,0,,0,0,0,|swètè|sw8t9|sw8ts,|sweats,2,0,0,6
0,1,0,1,5,1,0,1,0,0,bogus,1,0,0,bogus,1,0,1.95,0,0,,0,1.95,0,0,2,0,b|ow1|-|g|ah0|s,0,1,0,2.705882353,0,0,69,0,0,0,1,0,0,0,1382,1,bôg2s,monoseme,0,1,0,0,1,M,0,,0,0,0,|bôn2s,|bonus,0,0,0,5
0,0,0,3,4,5,0,1,0,0,drip,1,0,0,drip,1,0,1.45,2,0,|drél,0,1.7,0,0,1,3,d|r|ih1|p,0,1,0,5.117647059,0,0,34,0,0,1,7,0,0,0,397,1,drép,polyseme,0,1,0,0,7,P,0,|grép|trép,0,3,0,|grép|trép|drÛp|dr0p|drél,|grip|trip|drop,1,0,0,4
0,0,0,0,7,0,0,1,0,0,horseback,1,0,0,horseback,1,0,3.25,0,0,,0,3.8,1,0,2,0,hh|ao1|r|s|-|b|ae2|k,0,1,0,1.862745098,0,0,115,0,0,0,2,0,0,0,1101,1,à3rsb1k,polyseme,0,1,0,0,2,P,0,,0,1,0,,0,0,0,0,9
