;base_text;output
140;black: ['mass', 'vacuum', 'trip'], tan: ['poison', 'ghost', 'slip', 'spring', 'light', 'strike', 'alien', 'revolution', 'wake', 'stock', 'death', 'figure'], targets: ['luck'];fluke
141;black: ['mass', 'vacuum', 'trip'], tan: ['poison', 'ghost', 'slip', 'spring', 'light', 'strike', 'alien', 'revolution', 'wake', 'stock', 'death', 'figure'], targets: ['scientist'];analyst
142;black: ['mass', 'vacuum', 'trip'], tan: ['poison', 'ghost', 'slip', 'spring', 'light', 'strike', 'alien', 'revolution', 'wake', 'stock', 'death', 'figure'], targets: ['force'];press
143;black: ['compound', 'fair', 'ray'], tan: ['cycle', 'life', 'spy', 'superhero', 'soul', 'fighter', 'beat', 'king', 'revolution', 'check', 'agent', 'charge', 'spell'], targets: ['contract'];agreement
144;black: ['compound', 'fair', 'ray'], tan: ['cycle', 'life', 'spy', 'superhero', 'soul', 'fighter', 'beat', 'king', 'revolution', 'check', 'agent', 'charge', 'spell'], targets: ['boom'];explosion
145;black: ['compound', 'fair', 'ray'], tan: ['cycle', 'life', 'spy', 'superhero', 'soul', 'fighter', 'beat', 'king', 'revolution', 'check', 'agent', 'charge', 'spell'], targets: ['centaur', 'force'];strength
146;black: ['compound', 'fair', 'ray'], tan: ['cycle', 'life', 'spy', 'superhero', 'soul', 'fighter', 'beat', 'king', 'revolution', 'check', 'agent', 'charge', 'spell'], targets: ['luck'];gamble
147;black: ['compound', 'fair', 'ray'], tan: ['cycle', 'life', 'spy', 'superhero', 'soul', 'fighter', 'beat', 'king', 'revolution', 'check', 'agent', 'charge', 'spell'], targets: ['degree'];education
148;black: ['compound', 'fair', 'ray'], tan: ['cycle', 'life', 'spy', 'soul', 'fighter', 'beat', 'king', 'revolution', 'check', 'agent', 'charge', 'spell'], targets: ['centaur'];hooves
149;black: ['compound', 'fair', 'ray'], tan: ['cycle', 'life', 'spy', 'soul', 'fighter', 'beat', 'king', 'revolution', 'check', 'agent', 'charge', 'spell'], targets: ['point'];knife
150;black: ['compound', 'king', 'force'], tan: ['cycle', 'boom', 'ray', 'spy', 'superhero', 'luck', 'fighter', 'centaur', 'beat', 'check', 'degree', 'charge', 'contract'], targets: ['ninja'];stealthy
151;black: ['compound', 'king', 'force'], tan: ['cycle', 'boom', 'ray', 'spy', 'superhero', 'luck', 'fighter', 'centaur', 'beat', 'check', 'degree', 'charge', 'contract'], targets: ['fair'];unfair
152;black: ['compound', 'king', 'force'], tan: ['cycle', 'boom', 'ray', 'spy', 'superhero', 'luck', 'fighter', 'centaur', 'beat', 'check', 'degree', 'charge', 'contract'], targets: ['center'];middle
153;black: ['compound', 'king', 'force'], tan: ['cycle', 'boom', 'ray', 'spy', 'superhero', 'luck', 'fighter', 'centaur', 'beat', 'check', 'degree', 'charge', 'contract'], targets: ['life', 'soul'];death
154;black: ['compound', 'king', 'force'], tan: ['cycle', 'boom', 'ray', 'spy', 'superhero', 'luck', 'fighter', 'centaur', 'beat', 'check', 'degree', 'charge', 'contract'], targets: ['spell'];words
155;black: ['compound', 'king', 'force'], tan: ['cycle', 'boom', 'ray', 'spy', 'superhero', 'luck', 'fighter', 'centaur', 'beat', 'check', 'degree', 'charge', 'contract'], targets: ['soul'];heaven
156;black: ['compound', 'king', 'force'], tan: ['cycle', 'boom', 'ray', 'spy', 'superhero', 'luck', 'fighter', 'centaur', 'beat', 'check', 'degree', 'charge', 'contract'], targets: ['revolution'];riot
157;black: ['compound', 'king', 'force'], tan: ['cycle', 'boom', 'ray', 'spy', 'superhero', 'luck', 'fighter', 'centaur', 'beat', 'check', 'degree', 'charge', 'contract'], targets: ['agent'];agency
158;black: ['code', 'change', 'drop'], tan: ['trip', 'scientist', 'novel', 'degree', 'cast', 'ninja', 'strike', 'boom', 'stock', 'air', 'switch', 'alien', 'mine'], targets: ['sub', 'field'];football
159;black: ['code', 'change', 'drop'], tan: ['trip', 'scientist', 'novel', 'degree', 'cast', 'ninja', 'strike', 'boom', 'stock', 'air', 'switch', 'alien', 'mine'], targets: ['sub', 'club'];sandwich
160;black: ['code', 'change', 'drop'], tan: ['trip', 'scientist', 'novel', 'degree', 'cast', 'ninja', 'strike', 'boom', 'stock', 'air', 'switch', 'alien', 'mine'], targets: ['opera', 'row'];theater
161;black: ['code', 'change', 'drop'], tan: ['trip', 'scientist', 'novel', 'degree', 'ninja', 'strike', 'boom', 'stock', 'air', 'switch', 'alien', 'mine'], targets: ['revolution', 'king'];overthrow
162;black: ['code', 'change', 'drop'], tan: ['trip', 'scientist', 'novel', 'degree', 'ninja', 'strike', 'boom', 'stock', 'air', 'switch', 'alien', 'mine'], targets: ['force'];push
163;black: ['code', 'change', 'drop'], tan: ['trip', 'scientist', 'novel', 'degree', 'ninja', 'boom', 'stock', 'air', 'switch', 'alien', 'mine'], targets: ['row'];boat
164;black: ['code', 'change', 'drop'], tan: ['trip', 'scientist', 'novel', 'degree', 'ninja', 'boom', 'stock', 'air', 'switch', 'alien', 'mine'], targets: ['club'];poker
165;black: ['revolution', 'change', 'boom'], tan: ['scientist', 'force', 'code', 'club', 'sub', 'ninja', 'strike', 'stock', 'air', 'row', 'switch', 'king', 'mine'], targets: ['ghost', 'alien'];supernatural
166;black: ['revolution', 'change', 'boom'], tan: ['scientist', 'code', 'club', 'sub', 'ninja', 'strike', 'stock', 'air', 'row', 'switch', 'king', 'mine'], targets: ['novel'];book
167;black: ['revolution', 'change', 'boom'], tan: ['scientist', 'code', 'club', 'sub', 'ninja', 'strike', 'stock', 'air', 'row', 'switch', 'king', 'mine'], targets: ['trip', 'drop'];fall
168;black: ['revolution', 'change', 'boom'], tan: ['scientist', 'code', 'club', 'sub', 'ninja', 'strike', 'stock', 'row', 'switch', 'king', 'mine'], targets: ['trip', 'drop'];slip
169;black: ['revolution', 'change', 'boom'], tan: ['scientist', 'code', 'club', 'sub', 'ninja', 'strike', 'stock', 'row', 'switch', 'king', 'mine'], targets: ['cast'];spell
170;black: ['revolution', 'change', 'boom'], tan: ['scientist', 'code', 'club', 'sub', 'strike', 'stock', 'row', 'switch', 'king', 'mine'], targets: ['degree'];education
171;black: ['revolution', 'change', 'boom'], tan: ['scientist', 'code', 'club', 'sub', 'strike', 'stock', 'row', 'switch', 'king', 'mine'], targets: ['cast'];crew
172;black: ['disease', 'stock', 'luck'], tan: ['round', 'opera', 'millionaire', 'centaur', 'conductor', 'king', 'date', 'scientist', 'grace', 'ray', 'pass', 'charge', 'boom'], targets: ['code', 'figure'];number
173;black: ['disease', 'stock', 'luck'], tan: ['round', 'opera', 'millionaire', 'centaur', 'conductor', 'king', 'date', 'scientist', 'grace', 'ray', 'pass', 'charge', 'boom'], targets: ['novel'];book
174;black: ['disease', 'stock', 'luck'], tan: ['round', 'opera', 'millionaire', 'centaur', 'conductor', 'king', 'date', 'scientist', 'grace', 'ray', 'pass', 'charge', 'boom'], targets: ['fighter', 'crash'];hit
175;black: ['disease', 'stock', 'luck'], tan: ['round', 'opera', 'millionaire', 'centaur', 'conductor', 'king', 'date', 'scientist', 'grace', 'ray', 'pass', 'charge'], targets: ['cold'];winter
176;black: ['disease', 'stock', 'luck'], tan: ['round', 'opera', 'millionaire', 'centaur', 'conductor', 'king', 'date', 'scientist', 'grace', 'ray', 'pass', 'charge'], targets: ['fighter'];punch
177;black: ['disease', 'stock', 'luck'], tan: ['round', 'opera', 'millionaire', 'centaur', 'conductor', 'king', 'date', 'scientist', 'grace', 'ray', 'pass', 'charge'], targets: ['capital'];building
178;black: ['novel', 'disease', 'ray'], tan: ['fighter', 'opera', 'figure', 'crash', 'capital', 'king', 'date', 'scientist', 'grace', 'stock', 'code', 'pass', 'boom'], targets: ['charge', 'millionaire'];money
179;black: ['novel', 'disease', 'ray'], tan: ['fighter', 'opera', 'figure', 'crash', 'capital', 'king', 'date', 'scientist', 'grace', 'stock', 'code', 'pass', 'boom'], targets: ['charge'];battery
180;black: ['novel', 'disease', 'ray'], tan: ['fighter', 'opera', 'figure', 'crash', 'capital', 'king', 'date', 'scientist', 'grace', 'stock', 'code', 'pass', 'boom'], targets: ['round'];circle
181;black: ['novel', 'disease', 'ray'], tan: ['fighter', 'opera', 'figure', 'crash', 'capital', 'king', 'date', 'scientist', 'grace', 'stock', 'code', 'pass', 'boom'], targets: ['vacuum'];cleaning
182;black: ['novel', 'disease', 'ray'], tan: ['fighter', 'opera', 'figure', 'crash', 'capital', 'king', 'date', 'scientist', 'grace', 'stock', 'code', 'pass', 'boom'], targets: ['centaur'];animal
183;black: ['novel', 'disease', 'ray'], tan: ['fighter', 'opera', 'figure', 'crash', 'capital', 'king', 'date', 'scientist', 'grace', 'stock', 'code', 'pass', 'boom'], targets: ['charge'];bill
184;black: ['novel', 'disease', 'ray'], tan: ['fighter', 'opera', 'figure', 'crash', 'capital', 'king', 'date', 'scientist', 'grace', 'stock', 'code', 'pass', 'boom'], targets: ['luck'];fortune
185;black: ['mount', 'capital', 'crash'], tan: ['drop', 'leprechaun', 'pass', 'lead', 'green', 'check', 'well', 'cover', 'day', 'space', 'revolution', 'mine', 'genius'], targets: ['death', 'undertaker'];graveyard
186;black: ['mount', 'capital', 'crash'], tan: ['drop', 'leprechaun', 'pass', 'lead', 'green', 'check', 'well', 'cover', 'day', 'space', 'revolution', 'mine', 'genius'], targets: ['comic', 'novel', 'code'];read
187;black: ['mount', 'capital', 'crash'], tan: ['drop', 'leprechaun', 'pass', 'lead', 'green', 'check', 'well', 'day', 'space', 'revolution', 'mine', 'genius'], targets: ['spell', 'centaur'];magic
188;black: ['mount', 'capital', 'crash'], tan: ['drop', 'leprechaun', 'pass', 'lead', 'green', 'check', 'well', 'day', 'space', 'revolution', 'mine', 'genius'], targets: ['lap', 'code'];run
189;black: ['mount', 'capital', 'crash'], tan: ['drop', 'leprechaun', 'pass', 'lead', 'green', 'check', 'well', 'day', 'space', 'revolution', 'mine', 'genius'], targets: ['air'];breeze
190;black: ['mount', 'capital', 'crash'], tan: ['drop', 'leprechaun', 'pass', 'lead', 'green', 'check', 'well', 'day', 'space', 'revolution', 'mine', 'genius'], targets: ['code'];computer
191;black: ['pass', 'air', 'crash'], tan: ['drop', 'lead', 'mount', 'green', 'check', 'novel', 'undertaker', 'cover', 'centaur', 'revolution', 'mine', 'lap', 'code'], targets: ['spell', 'leprechaun'];magic
192;black: ['pass', 'air', 'crash'], tan: ['drop', 'lead', 'mount', 'green', 'check', 'novel', 'undertaker', 'cover', 'centaur', 'revolution', 'mine', 'lap', 'code'], targets: ['spell', 'capital'];grammar
193;black: ['pass', 'air', 'crash'], tan: ['drop', 'lead', 'mount', 'green', 'novel', 'undertaker', 'cover', 'centaur', 'revolution', 'mine', 'lap', 'code'], targets: ['capital', 'space'];geography
194;black: ['pass', 'air', 'crash'], tan: ['drop', 'lead', 'green', 'novel', 'undertaker', 'cover', 'centaur', 'revolution', 'mine', 'lap', 'code'], targets: ['genius'];smart
195;black: ['pass', 'air', 'crash'], tan: ['drop', 'lead', 'green', 'novel', 'undertaker', 'cover', 'centaur', 'revolution', 'mine', 'lap', 'code'], targets: ['space'];moon
196;black: ['pass', 'air', 'crash'], tan: ['drop', 'lead', 'green', 'novel', 'undertaker', 'cover', 'centaur', 'revolution', 'mine', 'lap', 'code'], targets: ['day'];weekend
197;black: ['pass', 'air', 'crash'], tan: ['drop', 'lead', 'green', 'novel', 'undertaker', 'cover', 'centaur', 'revolution', 'mine', 'lap', 'code'], targets: ['well'];timmy
198;black: ['trip', 'match', 'mammoth'], tan: ['march', 'roulette', 'cast', 'cover', 'leprechaun', 'agent', 'day', 'mine', 'pass', 'embassy', 'ninja', 'cold', 'centaur'], targets: ['disease', 'ghost'];death
199;black: ['trip', 'match', 'mammoth'], tan: ['march', 'roulette', 'cast', 'cover', 'leprechaun', 'agent', 'day', 'mine', 'pass', 'embassy', 'ninja', 'cold', 'centaur'], targets: ['conductor', 'wind'];orchestra
200;black: ['trip', 'match', 'mammoth'], tan: ['march', 'roulette', 'cast', 'cover', 'leprechaun', 'agent', 'day', 'mine', 'pass', 'embassy', 'ninja', 'cold', 'centaur'], targets: ['ray', 'spring'];sunny
201;black: ['trip', 'match', 'mammoth'], tan: ['march', 'roulette', 'cast', 'cover', 'leprechaun', 'agent', 'mine', 'pass', 'embassy', 'ninja', 'cold', 'centaur'], targets: ['space', 'wind'];above
202;black: ['trip', 'match', 'mammoth'], tan: ['march', 'roulette', 'cast', 'cover', 'leprechaun', 'agent', 'mine', 'pass', 'embassy', 'ninja', 'cold', 'centaur'], targets: ['ray'];gamma
203;black: ['trip', 'agent', 'spring'], tan: ['march', 'roulette', 'cover', 'leprechaun', 'day', 'space', 'pass', 'conductor', 'pitch', 'ray', 'ghost', 'mammoth', 'centaur'], targets: ['mine', 'match'];sweeper
204;black: ['trip', 'agent', 'spring'], tan: ['march', 'roulette', 'cover', 'leprechaun', 'day', 'space', 'pass', 'conductor', 'pitch', 'ray', 'ghost', 'mammoth', 'centaur'], targets: ['cold', 'wind'];freeze
205;black: ['trip', 'agent', 'spring'], tan: ['march', 'roulette', 'cover', 'leprechaun', 'day', 'space', 'pass', 'conductor', 'pitch', 'ghost', 'mammoth', 'centaur'], targets: ['match', 'cast'];play
206;black: ['trip', 'agent', 'spring'], tan: ['march', 'roulette', 'cover', 'leprechaun', 'day', 'space', 'pass', 'conductor', 'pitch', 'ghost', 'mammoth', 'centaur'], targets: ['vacuum', 'wind'];noisy
207;black: ['trip', 'agent', 'spring'], tan: ['march', 'cover', 'leprechaun', 'day', 'space', 'pass', 'conductor', 'pitch', 'ghost', 'mammoth', 'centaur'], targets: ['ninja'];stealth
208;black: ['part', 'trip', 'scientist'], tan: ['lap', 'grace', 'tag', 'capital', 'mammoth', 'center', 'row', 'luck', 'war', 'fighter', 'superhero', 'beat', 'spy'], targets: ['green', 'spring'];foliage
209;black: ['part', 'trip', 'scientist'], tan: ['lap', 'grace', 'tag', 'capital', 'mammoth', 'center', 'row', 'luck', 'war', 'fighter', 'superhero', 'beat', 'spy'], targets: ['club', 'plot'];drama
210;black: ['grace', 'part', 'plot'], tan: ['tag', 'capital', 'mammoth', 'conductor', 'luck', 'spring', 'king', 'fighter', 'beat', 'compound', 'spy', 'scientist', 'ninja'], targets: ['center', 'trip'];location
211;black: ['grace', 'part', 'plot'], tan: ['tag', 'mammoth', 'conductor', 'luck', 'spring', 'king', 'fighter', 'beat', 'compound', 'spy', 'scientist', 'ninja'], targets: ['lap', 'club'];racing
212;black: ['soul', 'pass', 'wind'], tan: ['center', 'undertaker', 'conductor', 'spring', 'fall', 'force', 'mount', 'point', 'play', 'trip', 'centaur', 'light', 'crash'], targets: ['witch'];hag
213;black: ['soul', 'pass', 'wind'], tan: ['center', 'undertaker', 'conductor', 'spring', 'fall', 'force', 'mount', 'point', 'play', 'trip', 'centaur', 'light', 'crash'], targets: ['king'];ruler
214;black: ['soul', 'pass', 'wind'], tan: ['center', 'undertaker', 'conductor', 'spring', 'fall', 'force', 'mount', 'point', 'play', 'trip', 'centaur', 'light', 'crash'], targets: ['racket'];tennis
215;black: ['soul', 'pass', 'wind'], tan: ['center', 'undertaker', 'conductor', 'spring', 'fall', 'force', 'mount', 'point', 'trip', 'centaur', 'light', 'crash'], targets: ['alien'];extraterrestrial
216;black: ['soul', 'pass', 'wind'], tan: ['center', 'undertaker', 'conductor', 'spring', 'fall', 'force', 'mount', 'point', 'trip', 'centaur', 'light', 'crash'], targets: ['charge'];battery
217;black: ['soul', 'pass', 'wind'], tan: ['center', 'undertaker', 'conductor', 'spring', 'fall', 'force', 'mount', 'point', 'trip', 'centaur', 'light', 'crash'], targets: ['green'];color
218;black: ['soul', 'pass', 'wind'], tan: ['center', 'undertaker', 'conductor', 'spring', 'fall', 'force', 'mount', 'point', 'trip', 'centaur', 'light', 'crash'], targets: ['cold'];brrr
219;black: ['soul', 'pass', 'wind'], tan: ['center', 'undertaker', 'conductor', 'spring', 'fall', 'force', 'mount', 'point', 'trip', 'centaur', 'light', 'crash'], targets: ['lap'];race
220;black: ['soul', 'pass', 'wind'], tan: ['center', 'undertaker', 'conductor', 'spring', 'fall', 'force', 'mount', 'point', 'trip', 'centaur', 'light', 'crash'], targets: ['racket'];ball
221;black: ['conductor', 'soul', 'lap'], tan: ['center', 'king', 'fall', 'racket', 'mount', 'point', 'trip', 'green', 'wind', 'centaur', 'light', 'cold', 'witch'], targets: ['spring'];water
222;black: ['conductor', 'soul', 'lap'], tan: ['center', 'king', 'fall', 'racket', 'mount', 'point', 'trip', 'green', 'wind', 'centaur', 'light', 'cold', 'witch'], targets: ['day'];night
223;black: ['conductor', 'soul', 'lap'], tan: ['center', 'king', 'fall', 'racket', 'mount', 'point', 'trip', 'green', 'wind', 'centaur', 'cold', 'witch'], targets: ['force'];strength
224;black: ['conductor', 'soul', 'lap'], tan: ['center', 'king', 'fall', 'racket', 'mount', 'point', 'trip', 'green', 'wind', 'centaur', 'cold', 'witch'], targets: ['play'];games
225;black: ['conductor', 'soul', 'lap'], tan: ['center', 'king', 'fall', 'racket', 'mount', 'point', 'trip', 'green', 'wind', 'centaur', 'cold', 'witch'], targets: ['undertaker'];wwe
226;black: ['conductor', 'soul', 'lap'], tan: ['center', 'king', 'fall', 'racket', 'mount', 'point', 'trip', 'green', 'wind', 'centaur', 'cold', 'witch'], targets: ['crash'];accident
227;black: ['conductor', 'soul', 'lap'], tan: ['center', 'king', 'fall', 'racket', 'mount', 'point', 'trip', 'green', 'wind', 'centaur', 'cold', 'witch'], targets: ['pass'];permit
228;black: ['cold', 'superhero', 'centaur'], tan: ['roulette', 'luck', 'revolution', 'light', 'space', 'boom', 'march', 'plot', 'compound', 'fall', 'cover', 'poison', 'row'], targets: ['air', 'draft'];wind
229;black: ['cold', 'superhero', 'centaur'], tan: ['roulette', 'luck', 'revolution', 'light', 'space', 'boom', 'march', 'plot', 'compound', 'fall', 'cover', 'poison', 'row'], targets: ['round'];sphere
230;black: ['cold', 'superhero', 'centaur'], tan: ['roulette', 'luck', 'revolution', 'light', 'space', 'boom', 'march', 'plot', 'compound', 'fall', 'cover', 'poison', 'row'], targets: ['play'];entertain
231;black: ['cold', 'superhero', 'centaur'], tan: ['roulette', 'luck', 'revolution', 'light', 'space', 'boom', 'march', 'plot', 'compound', 'fall', 'cover', 'poison', 'row'], targets: ['cycle'];sequence
232;black: ['cold', 'superhero', 'centaur'], tan: ['roulette', 'luck', 'revolution', 'light', 'space', 'boom', 'march', 'plot', 'compound', 'fall', 'cover', 'poison'], targets: ['day'];noon
