;base_text;output
112;remaining: ['fair', 'trip', 'center', 'cast', 'match', 'charge', 'conductor', 'soul', 'vacuum', 'field', 'figure', 'press', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'round', 'disease', 'leprechaun', 'embassy', 'ray', 'tag'], hint: actor;cast
113;remaining: ['fair', 'trip', 'center', 'match', 'charge', 'conductor', 'soul', 'vacuum', 'field', 'figure', 'press', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'round', 'disease', 'leprechaun', 'embassy', 'ray', 'tag'], hint: equal;fair
114;remaining: ['trip', 'center', 'match', 'charge', 'conductor', 'soul', 'vacuum', 'field', 'figure', 'press', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'round', 'disease', 'leprechaun', 'embassy', 'ray', 'tag'], hint: folklore;leprechaun
115;remaining: ['trip', 'center', 'match', 'charge', 'conductor', 'soul', 'vacuum', 'field', 'figure', 'press', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'round', 'disease', 'embassy', 'ray', 'tag'], hint: battery;charge
116;remaining: ['trip', 'center', 'match', 'conductor', 'soul', 'vacuum', 'field', 'figure', 'press', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'round', 'disease', 'embassy', 'ray', 'tag'], hint: music;soul
117;remaining: ['trip', 'center', 'match', 'conductor', 'angel', 'space', 'ghost', 'opera', 'disease', 'field', 'vacuum', 'racket', 'press', 'figure', 'date', 'round', 'embassy', 'ray', 'tag'], hint: orchestra;conductor, opera
118;remaining: ['trip', 'angel', 'space', 'center', 'ghost', 'press', 'match', 'disease', 'round', 'tag', 'embassy', 'field', 'ray', 'vacuum', 'racket', 'figure', 'date'], hint: price;tag
119;remaining: ['fair', 'trip', 'center', 'cast', 'match', 'charge', 'conductor', 'soul', 'vacuum', 'agent', 'field', 'figure', 'press', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'round', 'disease', 'leprechaun', 'embassy', 'ray', 'tag'], hint: middle;center
120;remaining: ['fair', 'trip', 'cast', 'match', 'charge', 'conductor', 'soul', 'vacuum', 'agent', 'field', 'figure', 'press', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'round', 'disease', 'leprechaun', 'embassy', 'ray', 'tag'], hint: light;charge
121;remaining: ['fair', 'trip', 'cast', 'match', 'conductor', 'soul', 'vacuum', 'agent', 'field', 'figure', 'press', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'round', 'disease', 'leprechaun', 'embassy', 'ray', 'tag'], hint: circular;round
122;remaining: ['fair', 'trip', 'cast', 'match', 'conductor', 'soul', 'vacuum', 'agent', 'field', 'figure', 'press', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'disease', 'leprechaun', 'embassy', 'ray', 'tag'], hint: push;press
123;remaining: ['fair', 'trip', 'cast', 'match', 'conductor', 'soul', 'vacuum', 'agent', 'field', 'figure', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'disease', 'leprechaun', 'embassy', 'ray', 'tag'], hint: guardian;figure
124;remaining: ['fair', 'trip', 'cast', 'match', 'conductor', 'soul', 'vacuum', 'agent', 'field', 'racket', 'date', 'angel', 'space', 'ghost', 'opera', 'disease', 'leprechaun', 'embassy', 'ray', 'tag'], hint: gamma;ray
125;remaining: ['trip', 'match', 'conductor', 'soul', 'angel', 'space', 'ghost', 'opera', 'disease', 'fair', 'cast', 'vacuum', 'agent', 'field', 'racket', 'date', 'leprechaun', 'embassy', 'tag'], hint: cleaner;vacuum
126;remaining: ['fair', 'trip', 'angel', 'space', 'ghost', 'opera', 'match', 'disease', 'cast', 'leprechaun', 'tag', 'embassy', 'conductor', 'agent', 'field', 'soul', 'racket', 'date'], hint: stick;field
127;remaining: ['force', 'trip', 'death', 'slip', 'center', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'poison', 'ninja', 'figure', 'alien', 'luck', 'draft', 'strike', 'stock', 'life', 'ghost', 'play', 'mass', 'spring', 'revolution', 'wake'], hint: snake;poison
128;remaining: ['force', 'trip', 'death', 'slip', 'center', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'ninja', 'figure', 'alien', 'luck', 'draft', 'strike', 'stock', 'life', 'ghost', 'play', 'mass', 'spring', 'revolution', 'wake'], hint: scary;ghost
129;remaining: ['force', 'trip', 'death', 'slip', 'center', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'ninja', 'figure', 'alien', 'luck', 'draft', 'strike', 'stock', 'life', 'play', 'mass', 'spring', 'revolution', 'wake'], hint: group;mass
130;remaining: ['force', 'trip', 'death', 'slip', 'center', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'ninja', 'figure', 'alien', 'luck', 'draft', 'strike', 'stock', 'life', 'play', 'spring', 'revolution', 'wake'], hint: hit;strike
131;remaining: ['force', 'trip', 'death', 'slip', 'center', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'ninja', 'figure', 'alien', 'luck', 'draft', 'stock', 'life', 'play', 'spring', 'revolution', 'wake'], hint: extraterrestrial;alien
132;remaining: ['force', 'trip', 'death', 'slip', 'center', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'ninja', 'figure', 'luck', 'draft', 'stock', 'life', 'play', 'spring', 'revolution', 'wake'], hint: revolt;revolution
133;remaining: ['trip', 'center', 'luck', 'draft', 'spring', 'wake', 'force', 'death', 'slip', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'ninja', 'figure', 'stock', 'life', 'play'], hint: living;life
134;remaining: ['force', 'trip', 'death', 'slip', 'center', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'poison', 'ninja', 'figure', 'alien', 'luck', 'draft', 'strike', 'stock', 'life', 'ghost', 'play', 'mass', 'spring', 'revolution', 'wake'], hint: letter;draft
135;remaining: ['force', 'trip', 'death', 'slip', 'center', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'poison', 'ninja', 'figure', 'alien', 'luck', 'strike', 'stock', 'life', 'ghost', 'play', 'mass', 'spring', 'revolution', 'wake'], hint: middle;center
136;remaining: ['force', 'trip', 'death', 'slip', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'poison', 'ninja', 'figure', 'alien', 'luck', 'strike', 'stock', 'life', 'ghost', 'play', 'mass', 'spring', 'revolution', 'wake'], hint: game;play
137;remaining: ['force', 'trip', 'death', 'slip', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'poison', 'ninja', 'figure', 'alien', 'luck', 'strike', 'stock', 'life', 'ghost', 'mass', 'spring', 'revolution', 'wake'], hint: warrior;ninja
138;remaining: ['force', 'trip', 'death', 'slip', 'fighter', 'scientist', 'light', 'bond', 'vacuum', 'poison', 'figure', 'alien', 'luck', 'strike', 'stock', 'life', 'ghost', 'mass', 'spring', 'revolution', 'wake'], hint: warrior;fighter
139;remaining: ['force', 'trip', 'death', 'slip', 'scientist', 'light', 'bond', 'vacuum', 'poison', 'figure', 'alien', 'luck', 'strike', 'stock', 'life', 'ghost', 'mass', 'spring', 'revolution', 'wake'], hint: james;bond
140;remaining: ['trip', 'poison', 'luck', 'strike', 'ghost', 'spring', 'revolution', 'wake', 'force', 'death', 'slip', 'scientist', 'light', 'vacuum', 'figure', 'alien', 'stock', 'life', 'mass'], hint: fluke;luck
141;remaining: ['force', 'trip', 'strike', 'death', 'stock', 'slip', 'life', 'ghost', 'mass', 'spring', 'revolution', 'scientist', 'light', 'vacuum', 'poison', 'figure', 'wake', 'alien'], hint: analyst;scientist
142;remaining: ['force', 'trip', 'strike', 'death', 'stock', 'slip', 'life', 'ghost', 'mass', 'spring', 'revolution', 'light', 'vacuum', 'poison', 'figure', 'wake', 'alien'], hint: press;force
143;remaining: ['force', 'fair', 'center', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'ninja', 'boom', 'spell', 'check', 'luck', 'superhero', 'degree', 'life', 'contract', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: agreement;contract
144;remaining: ['force', 'fair', 'center', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'ninja', 'boom', 'spell', 'check', 'luck', 'superhero', 'degree', 'life', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: explosion;boom
145;remaining: ['force', 'fair', 'center', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'ninja', 'spell', 'check', 'luck', 'superhero', 'degree', 'life', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: strength;force
146;remaining: ['fair', 'center', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'ninja', 'spell', 'check', 'luck', 'superhero', 'degree', 'life', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: gamble;luck
147;remaining: ['fair', 'center', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'ninja', 'spell', 'check', 'superhero', 'degree', 'life', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: education;degree, superhero
148;remaining: ['center', 'king', 'soul', 'check', 'centaur', 'revolution', 'cycle', 'point', 'compound', 'fair', 'charge', 'fighter', 'beat', 'agent', 'ninja', 'spell', 'life', 'spy', 'ray'], hint: hooves;centaur
149;remaining: ['fair', 'life', 'center', 'spy', 'compound', 'cycle', 'charge', 'revolution', 'agent', 'fighter', 'king', 'beat', 'ray', 'soul', 'ninja', 'point', 'spell', 'check'], hint: knife;point
150;remaining: ['force', 'fair', 'center', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'ninja', 'boom', 'spell', 'check', 'luck', 'superhero', 'degree', 'life', 'contract', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: stealthy;ninja
151;remaining: ['force', 'fair', 'center', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'boom', 'spell', 'check', 'luck', 'superhero', 'degree', 'life', 'contract', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: unfair;fair
152;remaining: ['force', 'center', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'boom', 'spell', 'check', 'luck', 'superhero', 'degree', 'life', 'contract', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: middle;center
153;remaining: ['force', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'boom', 'spell', 'check', 'luck', 'superhero', 'degree', 'life', 'contract', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: death;life
154;remaining: ['force', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'boom', 'spell', 'check', 'luck', 'superhero', 'degree', 'contract', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: words;spell
155;remaining: ['force', 'charge', 'fighter', 'king', 'beat', 'soul', 'agent', 'boom', 'check', 'luck', 'superhero', 'degree', 'contract', 'centaur', 'spy', 'revolution', 'ray', 'cycle', 'point', 'compound'], hint: heaven;soul
156;remaining: ['king', 'check', 'luck', 'degree', 'centaur', 'revolution', 'cycle', 'point', 'compound', 'force', 'charge', 'fighter', 'beat', 'agent', 'boom', 'contract', 'spy', 'ray', 'superhero'], hint: riot;revolution
157;remaining: ['force', 'luck', 'superhero', 'degree', 'contract', 'centaur', 'spy', 'compound', 'charge', 'boom', 'agent', 'fighter', 'king', 'beat', 'ray', 'cycle', 'point', 'check'], hint: agency;agent
158;remaining: ['force', 'trip', 'cast', 'code', 'novel', 'scientist', 'king', 'air', 'drop', 'field', 'ninja', 'boom', 'alien', 'mine', 'strike', 'degree', 'club', 'stock', 'ghost', 'opera', 'row', 'sub', 'revolution', 'switch', 'change'], hint: football;field
159;remaining: ['force', 'trip', 'cast', 'code', 'novel', 'scientist', 'king', 'air', 'drop', 'ninja', 'boom', 'alien', 'mine', 'strike', 'degree', 'club', 'stock', 'ghost', 'opera', 'row', 'sub', 'revolution', 'switch', 'change'], hint: sandwich;sub
160;remaining: ['force', 'trip', 'cast', 'code', 'novel', 'scientist', 'king', 'air', 'drop', 'ninja', 'boom', 'alien', 'mine', 'strike', 'degree', 'club', 'stock', 'ghost', 'opera', 'row', 'revolution', 'switch', 'change'], hint: theater;cast
161;remaining: ['force', 'trip', 'code', 'novel', 'scientist', 'king', 'air', 'drop', 'ninja', 'boom', 'alien', 'mine', 'strike', 'degree', 'club', 'stock', 'ghost', 'opera', 'row', 'revolution', 'switch', 'change'], hint: overthrow;king, revolution
162;remaining: ['force', 'trip', 'code', 'novel', 'scientist', 'air', 'drop', 'ninja', 'boom', 'alien', 'mine', 'strike', 'degree', 'club', 'stock', 'ghost', 'opera', 'row', 'switch', 'change'], hint: push;strike
163;remaining: ['trip', 'code', 'air', 'club', 'degree', 'ghost', 'opera', 'force', 'novel', 'scientist', 'drop', 'ninja', 'boom', 'mine', 'alien', 'stock', 'row', 'switch', 'change'], hint: boat;row, opera
164;remaining: ['force', 'trip', 'club', 'degree', 'stock', 'ghost', 'code', 'novel', 'switch', 'mine', 'scientist', 'drop', 'air', 'change', 'ninja', 'boom', 'alien'], hint: poker;club
165;remaining: ['force', 'trip', 'cast', 'code', 'novel', 'scientist', 'king', 'air', 'drop', 'field', 'ninja', 'boom', 'alien', 'mine', 'strike', 'degree', 'club', 'stock', 'ghost', 'opera', 'row', 'sub', 'revolution', 'switch', 'change'], hint: supernatural;ghost, force
166;remaining: ['trip', 'cast', 'code', 'novel', 'scientist', 'king', 'air', 'drop', 'field', 'ninja', 'boom', 'alien', 'mine', 'strike', 'degree', 'club', 'stock', 'opera', 'row', 'sub', 'revolution', 'switch', 'change'], hint: book;novel, alien
167;remaining: ['trip', 'cast', 'code', 'scientist', 'king', 'air', 'drop', 'field', 'ninja', 'boom', 'mine', 'strike', 'degree', 'club', 'stock', 'opera', 'row', 'sub', 'revolution', 'switch', 'change'], hint: fall;air
168;remaining: ['trip', 'cast', 'code', 'scientist', 'king', 'drop', 'field', 'ninja', 'boom', 'mine', 'strike', 'degree', 'club', 'stock', 'opera', 'row', 'sub', 'revolution', 'switch', 'change'], hint: slip;trip, drop
169;remaining: ['strike', 'club', 'degree', 'stock', 'row', 'opera', 'cast', 'sub', 'code', 'revolution', 'switch', 'scientist', 'king', 'change', 'field', 'ninja', 'boom', 'mine'], hint: spell;ninja
170;remaining: ['strike', 'club', 'degree', 'stock', 'row', 'opera', 'cast', 'sub', 'code', 'revolution', 'switch', 'scientist', 'king', 'change', 'field', 'boom', 'mine'], hint: education;degree
171;remaining: ['strike', 'club', 'stock', 'row', 'opera', 'cast', 'sub', 'code', 'revolution', 'switch', 'scientist', 'king', 'change', 'field', 'boom', 'mine'], hint: crew;change
172;remaining: ['crash', 'charge', 'code', 'novel', 'conductor', 'fighter', 'king', 'scientist', 'vacuum', 'figure', 'boom', 'millionaire', 'date', 'luck', 'stock', 'cold', 'round', 'opera', 'centaur', 'disease', 'capital', 'pass', 'grace', 'ray', 'tag'], hint: number;figure, code
173;remaining: ['crash', 'charge', 'novel', 'conductor', 'fighter', 'king', 'scientist', 'vacuum', 'boom', 'millionaire', 'date', 'luck', 'stock', 'cold', 'round', 'opera', 'centaur', 'disease', 'capital', 'pass', 'grace', 'ray', 'tag'], hint: book;novel
174;remaining: ['crash', 'charge', 'conductor', 'fighter', 'king', 'scientist', 'vacuum', 'boom', 'millionaire', 'date', 'luck', 'stock', 'cold', 'round', 'opera', 'centaur', 'disease', 'capital', 'pass', 'grace', 'ray', 'tag'], hint: hit;crash, boom
175;remaining: ['charge', 'conductor', 'fighter', 'king', 'scientist', 'vacuum', 'millionaire', 'date', 'luck', 'stock', 'cold', 'round', 'opera', 'centaur', 'disease', 'capital', 'pass', 'grace', 'ray', 'tag'], hint: winter;cold
176;remaining: ['conductor', 'king', 'millionaire', 'luck', 'opera', 'centaur', 'disease', 'charge', 'fighter', 'scientist', 'vacuum', 'date', 'stock', 'round', 'capital', 'pass', 'grace', 'ray', 'tag'], hint: punch;fighter
177;remaining: ['luck', 'stock', 'round', 'opera', 'centaur', 'disease', 'charge', 'capital', 'pass', 'date', 'conductor', 'grace', 'scientist', 'king', 'tag', 'ray', 'vacuum', 'millionaire'], hint: building;capital
178;remaining: ['crash', 'charge', 'code', 'novel', 'conductor', 'fighter', 'king', 'scientist', 'vacuum', 'figure', 'boom', 'millionaire', 'date', 'luck', 'stock', 'cold', 'round', 'opera', 'centaur', 'disease', 'capital', 'pass', 'grace', 'ray', 'tag'], hint: money;millionaire, tag
179;remaining: ['crash', 'charge', 'code', 'novel', 'conductor', 'fighter', 'king', 'scientist', 'vacuum', 'figure', 'boom', 'date', 'luck', 'stock', 'cold', 'round', 'opera', 'centaur', 'disease', 'capital', 'pass', 'grace', 'ray'], hint: battery;conductor
180;remaining: ['crash', 'charge', 'code', 'novel', 'fighter', 'king', 'scientist', 'vacuum', 'figure', 'boom', 'date', 'luck', 'stock', 'cold', 'round', 'opera', 'centaur', 'disease', 'capital', 'pass', 'grace', 'ray'], hint: circle;round
181;remaining: ['crash', 'charge', 'code', 'novel', 'fighter', 'king', 'scientist', 'vacuum', 'figure', 'boom', 'date', 'luck', 'stock', 'cold', 'opera', 'centaur', 'disease', 'capital', 'pass', 'grace', 'ray'], hint: cleaning;vacuum
182;remaining: ['crash', 'charge', 'code', 'novel', 'fighter', 'king', 'scientist', 'figure', 'boom', 'date', 'luck', 'stock', 'cold', 'opera', 'centaur', 'disease', 'capital', 'pass', 'grace', 'ray'], hint: animal;centaur
183;remaining: ['code', 'king', 'luck', 'opera', 'disease', 'crash', 'charge', 'novel', 'fighter', 'scientist', 'boom', 'figure', 'date', 'stock', 'cold', 'capital', 'pass', 'grace', 'ray'], hint: bill;charge
184;remaining: ['luck', 'crash', 'stock', 'cold', 'opera', 'disease', 'boom', 'code', 'novel', 'capital', 'pass', 'grace', 'fighter', 'king', 'scientist', 'ray', 'figure', 'date'], hint: fortune;luck
185;remaining: ['crash', 'death', 'lead', 'code', 'novel', 'comic', 'drop', 'air', 'green', 'spell', 'check', 'mount', 'mine', 'well', 'genius', 'space', 'centaur', 'undertaker', 'lap', 'leprechaun', 'pass', 'revolution', 'capital', 'cover', 'day'], hint: graveyard;death, undertaker
186;remaining: ['crash', 'lead', 'code', 'novel', 'comic', 'drop', 'air', 'green', 'spell', 'check', 'mount', 'mine', 'well', 'genius', 'space', 'centaur', 'lap', 'leprechaun', 'pass', 'revolution', 'capital', 'cover', 'day'], hint: read;novel, cover
187;remaining: ['crash', 'lead', 'code', 'comic', 'drop', 'air', 'green', 'spell', 'check', 'mount', 'mine', 'well', 'genius', 'space', 'centaur', 'lap', 'leprechaun', 'pass', 'revolution', 'capital', 'day'], hint: magic;spell, centaur, comic
188;remaining: ['well', 'crash', 'lead', 'space', 'genius', 'lap', 'leprechaun', 'code', 'revolution', 'pass', 'mine', 'capital', 'drop', 'air', 'green', 'day', 'check', 'mount'], hint: run;lap
189;remaining: ['well', 'crash', 'lead', 'space', 'genius', 'leprechaun', 'code', 'revolution', 'pass', 'mine', 'capital', 'drop', 'air', 'green', 'day', 'check', 'mount'], hint: breeze;air
